system:index, MIN_B3, MIN_B3_5perc,MIN_B4,MIN_B4_5perc,SCENE_ID,TILE,.geo
3615,6067,6599.138331573389,6197,6795.1384742951905,L1C_T14CPE_A008773_20170225T145247,14CPE,
3616,4574,4936.219773053345,4406,4880.010816030902,L1C_T14DNF_A008773_20170225T145247,14DNF,
3617,5728,6344.3209138840075,5788,6520.206772053083,L1C_T14DPF_A008773_20170225T145247,14DPF,
3618,5897,5947.688923496205,5921,5995.455950540958,L1C_T15CVV_A008773_20170225T145247,15CVV,
3619,5885,6099.478165252906,5921,6215.906641366226,L1C_T15CWV_A008773_20170225T145247,15CWV,
3620,6149,6372.111659469461,6261,6538.580645161292,L1C_T15CXV_A008773_20170225T145247,15CXV,
3621,5747,6071.167497507478,5800,6151.597658808122,L1C_T15DVA_A008773_20170225T145247,15DVA,
3622,5897,5980.042840665678,5921,6027.972959922743,L1C_T15DWA_A008773_20170225T145247,15DWA,
3623,6153,6371.586169520919,6231,6531.668250047501,L1C_T16CDE_A008773_20170225T145247,16CDE,
3624,998,1399.250924214418,696,1169.6318021201414,L1C_T02CMU_A008775_20170225T181507,02CMU,
3625,941,1166.6368185049491,581,847.2716687286223,L1C_T02CNU_A008775_20170225T181507,02CNU,
3626,942,1071.5631430988842,570,751.3841073342786,L1C_T03CVP_A008775_20170225T181507,03CVP,
3627,1042,1873.9885299625462,675,1632.0578740775634,L1C_T03CWP_A008775_20170225T181507,03CWP,
3628,1069,1485.04513064133,716,1195.9786096256682,L1C_T03CWQ_A008775_20170225T181507,03CWQ,
3629,1046,1838.4609362517976,673,1570.42151354924,L1C_T04CDU_A008775_20170225T181507,04CDU,
3630,879,975.99477008551,529,623.0297701623484,L1C_T04CDV_A008775_20170225T181507,04CDV,
3631,877,1200.4825117796304,529,914.6470737268813,L1C_T04CEA_A008775_20170225T181507,04CEA,
3632,877,1070.8334724724284,529,751.426946631671,L1C_T04CEV_A008775_20170225T181507,04CEV,
3633,877,2065.9496474217717,531,1885.8980498771368,L1C_T05CMQ_A008775_20170225T181507,05CMQ,
3634,997,2478.8740666998515,618,2342.713699753897,L1C_T05CMR_A008775_20170225T181507,05CMR,
3635,3368,3797.5647921760387,3478,3954.5252472670477,L1C_T05CNQ_A008775_20170225T181507,05CNQ,
3636,829,1327.6700493986257,521,1123.0699723968207,L1C_T05CNR_A008775_20170225T181507,05CNR,
3637,2255,2502.417737003059,2258,2537.610358565737,L1C_T05CNS_A008775_20170225T181507,05CNS,
3638,1177,1927.0417087967646,972,1840.6112432813459,L1C_T06CVA_A008775_20170225T181507,06CVA,
3639,962,1687.775436793423,727,1614.8789279112755,L1C_T06CVB_A008775_20170225T181507,06CVB,
3640,776,1200.0093418259023,508,975.3283986655542,L1C_T06CWB_A008775_20170225T181507,06CWB,
3641,4184,4237.523178807947,4365,4450.0,L1C_T58DDH_A008777_20170225T213446,58DDH,
3642,2070,2392.2856198347113,1961,2352.9992536756477,L1C_T58DEH_A008777_20170225T213446,58DEH,
3643,3045,3536.6387385994744,3060,3664.949571161411,L1C_T58DFG_A008777_20170225T213446,58DFG,
3644,2620,3030.9779937124886,2647,3096.303688731683,L1C_T58DFH_A008777_20170225T213446,58DFH,
3645,3030,3663.9004170294675,3044,3855.6592984592335,L1C_T59DMB_A008777_20170225T213446,59DMB,
3646,2908,3376.162459283388,2944,3473.387239381086,L1C_T59DMC_A008777_20170225T213446,59DMC,
3647,4674,5096.034702139965,4847,5351.452623335945,L1C_T59DNA_A008777_20170225T213446,59DNA,
3648,3291,4525.709726709159,3345,4686.844113282216,L1C_T59DNB_A008777_20170225T213446,59DNB,
3649,627,744.39311486434,376,477.380218484367,L1C_T50DPN_A008779_20170226T005508,50DPN,
3650,1085,2665.010638297872,756,2233.0,L1C_T51DVG_A008779_20170226T005508,51DVG,
3651,637,798.9007688660771,321,481.20720535850467,L1C_T51DVH_A008779_20170226T005508,51DVH,
3652,686,735.7897168215612,383,428.61086851043217,L1C_T51DWG_A008779_20170226T005508,51DWG,
3653,1085,3033.2659574468084,753,2930.3414634146343,L1C_T51DWH_A008779_20170226T005508,51DWH,
3654,1921,6946.173034734918,1706,6940.98459904408,L1C_T51DXG_A008779_20170226T005508,51DXG,
3655,1711,6312.265335235378,1355,6243.194852941176,L1C_T52DDM_A008779_20170226T005508,52DDM,
3656,677,741.2857546142579,386,431.91092705923063,L1C_T50DPM_A008779_20170226T005533,50DPM,
3657,627,739.1588288557049,376,427.96184991469687,L1C_T50DPN_A008779_20170226T005533,50DPN,
3658,1085,2672.673758865248,755,2238.0,L1C_T51DVG_A008779_20170226T005533,51DVG,
3659,637,800.2276723178819,321,481.9993551189666,L1C_T51DVH_A008779_20170226T005533,51DVH,
3660,686,735.7915295030567,383,466.9454464388446,L1C_T51DWG_A008779_20170226T005533,51DWG,
3661,1085,3050.8169491525427,753,2925.6069767441863,L1C_T51DWH_A008779_20170226T005533,51DWH,
3662,2576,7008.918131868132,1867,6877.488293284042,L1C_T51DXG_A008779_20170226T005533,51DXG,
3663,588,606.0,313,330.40918828850266,L1C_T42DVL_A008781_20170226T041718,42DVL,
3664,606,660.0031578402443,363,388.11988541787633,L1C_T42DWK_A008781_20170226T041718,42DWK,
3665,529,618.262288502799,294,361.08544595952594,L1C_T42DWL_A008781_20170226T041718,42DWL,
3666,683,721.4915144329645,372,405.35233866277,L1C_T42DXJ_A008781_20170226T041718,42DXJ,
3667,593,658.2453439868395,335,401.98354196610586,L1C_T42DXK_A008781_20170226T041718,42DXK,
3668,681,720.2784654940516,362,403.4578735564848,L1C_T43DDD_A008781_20170226T041718,43DDD,
3669,1089,2376.368804664723,815,2383.9541392285987,L1C_T43DDE_A008781_20170226T041718,43DDE,
3670,7490,7522.0,7870,7908.0,L1C_T32DPH_A008783_20170226T073911,32DPH,
3671,6143,6227.734689959684,6347,6450.683593066014,L1C_T33DVC_A008783_20170226T073911,33DVC,
3672,4685,4792.322642366064,4810,4935.994724254362,L1C_T33DWC_A008783_20170226T073911,33DWC,
3673,4515,4695.113767475703,4610,4807.44579866401,L1C_T33DXC_A008783_20170226T073911,33DXC,
3674,4509,4684.178958917469,4617,4795.889762747412,L1C_T34DDH_A008783_20170226T073911,34DDH,
3675,3412,5079.636780235106,3323,4982.769790718835,L1C_T34DEH_A008783_20170226T073911,34DEH,
3676,6326,6419.651136146649,6861,6939.590252707582,L1C_T19CEP_A008785_20170226T110244,19CEP,
3677,5711,5788.642180094787,5882,5981.782352941177,L1C_T20CMT_A008785_20170226T110244,20CMT,
3678,5486,5739.330508474576,5581,5894.56942277691,L1C_T20CMU_A008785_20170226T110244,20CMU,
3679,5711,6599.963998010939,5882,7141.960408684548,L1C_T20CNT_A008785_20170226T110244,20CNT,
3680,5486,5619.247633283507,5581,5719.221119133574,L1C_T20CNU_A008785_20170226T110244,20CNU,
3681,6450,6715.735481929722,7040,7383.96236522835,L1C_T21CVN_A008785_20170226T110244,21CVN,
3682,5984,6315.575422181653,6318,6739.337658177158,L1C_T21CWN_A008785_20170226T110244,21CWN,
3683,5540,5979.520514556533,5664,6245.670992245609,L1C_T21CWP_A008785_20170226T110244,21CWP,
3684,6034,6269.296084828712,6342,6682.813437139562,L1C_T22CDT_A008785_20170226T110244,22CDT,
3685,5516,6028.495779250249,5685,6311.526966650709,L1C_T22CDU_A008785_20170226T110244,22CDU,
3686,1655,5856.752603641738,1349,6083.189394279555,L1C_T22CEU_A008785_20170226T110244,22CEU,
3687,1605,5407.386628987878,1302,5440.395957704163,L1C_T23CMP_A008785_20170226T110244,23CMP,
3688,1181,4081.34008683068,798,4187.777934272301,L1C_T23CNP_A008785_20170226T110244,23CNP,
3689,1181,3815.543758967001,798,4039.346368715084,L1C_T23CNQ_A008785_20170226T110244,23CNQ,
3690,1196,4336.85,826,4565.920704845816,L1C_T24CVU_A008785_20170226T110244,24CVU,
3691,1196,4939.022727272727,841,5297.363025210085,L1C_T24CVV_A008785_20170226T110244,24CVV,
3692,3200,6128.200341721032,3207,6256.8185811370795,L1C_T20DNG_A008786_20170226T124141,20DNG,
3693,2680,3871.5103849349207,2147,3415.734241213406,L1C_T20DNH_A008786_20170226T124141,20DNH,
3694,6915,7067.5502512562825,7235,7386.070484581497,L1C_T20DNJ_A008786_20170226T124141,20DNJ,
3695,4804,5799.231766612641,4583,5835.716501240696,L1C_T20DPF_A008786_20170226T124141,20DPF,
3696,3206,6064.928212671307,3203,6191.248849921523,L1C_T20DPG_A008786_20170226T124141,20DPG,
3697,2667,3470.2531310882273,2089,2993.8109185441945,L1C_T20DPH_A008786_20170226T124141,20DPH,
3698,1872,5476.127229825389,1923,5602.085838733667,L1C_T15CWV_A008787_20170226T142240,15CWV,
3699,1019,4640.9156066378255,656,4641.829589528119,L1C_T15CXV_A008787_20170226T142240,15CXV,
3700,1017,4641.054322623386,661,4639.898758693547,L1C_T16CDE_A008787_20170226T142240,16CDE,
3701,6628,6987.0,6816,7203.973333333333,L1C_T16CED_A008787_20170226T142240,16CED,
3702,2322,2719.2182409206393,1968,2464.475001191554,L1C_T16CEE_A008787_20170226T142240,16CEE,
3703,1066,4044.2560339204165,778,3949.8011351233363,L1C_T16CFE_A008787_20170226T142240,16CFE,
3704,1062,3852.7659722222224,765,3760.508939505265,L1C_T17CMU_A008787_20170226T142240,17CMU,
3705,1080,4084.2880421758923,760,3952.905940594058,L1C_T17CMV_A008787_20170226T142240,17CMV,
3706,1150,1424.6151990349817,756,1069.7490196078434,L1C_T03CVP_A008789_20170226T174427,03CVP,
3707,1119,1903.227286493034,724,1648.2268670737435,L1C_T03CWP_A008789_20170226T174427,03CWP,
3708,1268,2095.325492943649,901,1871.4285714285718,L1C_T04CDU_A008789_20170226T174427,04CDU,
3709,1147,1967.2547141574378,771,1710.9928957090083,L1C_T04CDV_A008789_20170226T174427,04CDV,
3710,2243,2862.340926598438,1914,2735.6550699300697,L1C_T04CEV_A008789_20170226T174427,04CEV,
3711,2279,2959.4782280737854,1909,2927.9403611161774,L1C_T05CMQ_A008789_20170226T174427,05CMQ,
3712,2662,3367.176119402985,2542,3414.13675889328,L1C_T05CMR_A008789_20170226T174427,05CMR,
3713,2773,3531.081447963801,2698,3676.473967684021,L1C_T05CNQ_A008789_20170226T174427,05CNQ,
3714,1997,2991.590036101082,1815,2992.0786666666672,L1C_T05CNR_A008789_20170226T174427,05CNR,
3715,3085,3513.4413549039436,3075,3543.8279974890156,L1C_T05CNS_A008789_20170226T174427,05CNS,
3716,2965,3655.7536206595714,2955,3727.9404646660214,L1C_T06CVA_A008789_20170226T174427,06CVA,
3717,2822,3377.1434884006376,2712,3438.173432583838,L1C_T06CVB_A008789_20170226T174427,06CVB,
3718,822,1251.242165654228,513,995.9208227993561,L1C_T06CWB_A008789_20170226T174427,06CWB,
3719,792,865.7914585101095,475,533.7953224901852,L1C_T07CDS_A008789_20170226T174427,07CDS,
3720,837,1038.4449855699854,538,741.5953420669578,L1C_T07CDT_A008789_20170226T174427,07CDT,
3721,864,976.8817829457364,542,686.6818814361261,L1C_T07CES_A008789_20170226T174427,07CES,
3722,676,751.2497982765972,394,467.3557085227599,L1C_T07CET_A008789_20170226T174427,07CET,
3723,657,748.3425980342483,387,433.5245800745311,L1C_T08CMC_A008789_20170226T174427,08CMC,
3724,658,690.0773767158105,372,399.98555914063087,L1C_T08CNC_A008789_20170226T174427,08CNC,
3725,1015,2652.1843586752548,665,2527.5893208289217,L1C_T58CEA_A008791_20170226T210530,58CEA,
3726,722,881.8523555014315,406,548.9798931227498,L1C_T58CEB_A008791_20170226T210530,58CEB,
3727,1707,2421.904461037718,1512,2353.271169096956,L1C_T58CEC_A008791_20170226T210530,58CEC,
3728,3369,4110.684794672586,3311,4140.521367521366,L1C_T58CEV_A008791_20170226T210530,58CEV,
3729,3349,4078.8386511965195,3303,4113.16027088036,L1C_T59CMQ_A008791_20170226T210530,59CMQ,
3730,727,880.5396963027187,418,549.0161688819386,L1C_T59CMS_A008791_20170226T210530,59CMS,
3731,1712,2672.548663500046,1480,2608.285330045949,L1C_T59CMT_A008791_20170226T210530,59CMT,
3732,4068,4949.738323353294,4158,5254.47049689441,L1C_T59CNT_A008791_20170226T210530,59CNT,
3733,1328,1679.046449118174,1135,1552.5322382490785,L1C_T59CNU_A008791_20170226T210530,59CNU,
3734,1535,2479.3022923455096,1406,2477.492965140697,L1C_T59CNV_A008791_20170226T210530,59CNV,
3735,3540,3975.791677018634,3630,4120.248957148275,L1C_T59DNA_A008791_20170226T210530,59DNA,
3736,1745,2923.6702937976056,1587,3055.5108882970394,L1C_T59DNB_A008791_20170226T210530,59DNB,
3737,7432,7367.0,7684,7684.0,L1C_T51DXG_A008793_20170227T002451,51DXG,
3738,4179,4566.984058329214,4114,4616.01960444136,L1C_T52DDM_A008793_20170227T002451,52DDM,
3739,4262,4583.913929675426,4415,4790.8041526374855,L1C_T52DDN_A008793_20170227T002451,52DDN,
3740,1854,3507.15170325511,1767,3600.6970103721774,L1C_T52DEN_A008793_20170227T002451,52DEN,
3741,1539,2128.391723153763,1339,2032.044360481388,L1C_T52DFN_A008793_20170227T002451,52DFN,
3742,3302,4399.0530359355635,3479,4624.0705314009665,L1C_T53DMH_A008793_20170227T002451,53DMH,
3743,1581,2478.6729354047425,1448,2512.6997360658293,L1C_T53DMJ_A008793_20170227T002451,53DMJ,
3744,4534,4641.94381533101,4258,4444.87793851718,L1C_T53DNH_A008793_20170227T002451,53DNH,
3745,1186,1744.5543192705923,966,1647.4555741049899,L1C_T53DNJ_A008793_20170227T002451,53DNJ,
3746,763,791.4042128648713,432,466.2334794380997,L1C_T42DXJ_A008795_20170227T034620,42DXJ,
3747,660,718.9043462552244,368,399.8828025560026,L1C_T43DDD_A008795_20170227T034620,43DDD,
3748,696,720.7654381163059,385,430.9651244971184,L1C_T43DDE_A008795_20170227T034620,43DDE,
3749,705,1133.6193063100711,412,915.1580565805658,L1C_T43DED_A008795_20170227T034620,43DED,
3750,615,660.6405366505602,334,373.78190588244786,L1C_T43DEE_A008795_20170227T034620,43DEE,
3751,593,632.7994185843852,331,370.1381473267635,L1C_T43DEF_A008795_20170227T034620,43DEF,
3752,593,624.0049839751674,314,356.96774051162873,L1C_T43DFF_A008795_20170227T034620,43DFF,
3753,555,624.1874150974105,233,350.1233484531006,L1C_T44DML_A008795_20170227T034620,44DML,
3754,1238,3488.513206550449,1070,3681.7024346257895,L1C_T44DNL_A008795_20170227T034620,44DNL,
3755,8042,8102.644405897659,8598,8664.520080321285,L1C_T44DNM_A008795_20170227T034620,44DNM,
3756,3809,4815.423271500844,3408,4617.969670710572,L1C_T44DPL_A008795_20170227T034620,44DPL,
3757,3813,4620.743749999999,3408,4399.768352365415,L1C_T44DPM_A008795_20170227T034620,44DPM,
3758,3924,4271.73144419295,3802,4206.1901532442125,L1C_T34DEH_A008797_20170227T070839,34DEH,
3759,3866,4207.880631181243,3685,4080.4941866964787,L1C_T34DFH_A008797_20170227T070839,34DFH,
3760,3883,4199.44356223176,3702,4080.317538991999,L1C_T35DMC_A008797_20170227T070839,35DMC,
3761,4877,5160.218492230962,5068,5366.7359179019395,L1C_T35DNC_A008797_20170227T070839,35DNC,
3762,4663,5160.39894039735,4826,5351.056795131847,L1C_T35DND_A008797_20170227T070839,35DND,
3763,4926,5623.877595412298,4819,5735.867898885567,L1C_T35DPD_A008797_20170227T070839,35DPD,
3764,4922,5254.671857619577,4826,5303.534497324697,L1C_T36DVJ_A008797_20170227T070839,36DVJ,
3765,6257,6453.648840945604,6714,7171.599389079801,L1C_T20CNT_A008799_20170227T103146,20CNT,
3766,6269,6461.607575388118,6775,7179.4449736190845,L1C_T21CVN_A008799_20170227T103146,21CVN,
3767,6377,6557.670988956446,7069,7253.576084479222,L1C_T21CWN_A008799_20170227T103146,21CWN,
3768,6500,6649.161743481188,7126,7329.7032537502655,L1C_T21CWP_A008799_20170227T103146,21CWP,
3769,6415,6553.64685421995,7050,7253.340118343194,L1C_T22CDT_A008799_20170227T103146,22CDT,
3770,5580,6507.248443258355,5859,7115.1772128060275,L1C_T22CDU_A008799_20170227T103146,22CDU,
3771,2471,3164.4842160954668,2068,2653.549430767734,L1C_T22CEU_A008799_20170227T103146,22CEU,
3772,2248,3169.233312881455,1811,2778.566665133606,L1C_T23CMP_A008799_20170227T103146,23CMP,
3773,2659,3175.1711840228245,2243,2898.8661361375594,L1C_T23CNP_A008799_20170227T103146,23CNP,
3774,4284,4483.6397998018865,4507,4679.30892238745,L1C_T23CNQ_A008799_20170227T103146,23CNQ,
3775,4281,4490.502064584437,4540,4739.745089960171,L1C_T24CVU_A008799_20170227T103146,24CVU,
3776,4281,4551.335505725542,4541,4807.806921432389,L1C_T24CVV_A008799_20170227T103146,24CVV,
3777,3663,3864.183162552399,3843,4071.663715736041,L1C_T24CWV_A008799_20170227T103146,24CWV,
3778,3398,3784.103486884196,3495,3991.7409587888997,L1C_T25CDQ_A008799_20170227T103146,25CDQ,
3779,3736,3866.0,3870,3999.0000000000005,L1C_T19DFH_A008801_20170227T134958,19DFH,
3780,2127,3342.722923359339,2030,3440.5542073747247,L1C_T19DFJ_A008801_20170227T134958,19DFJ,
3781,5113,5250.0,5389,5643.124161073825,L1C_T19EFK_A008801_20170227T134958,19EFK,
3782,3478,4502.75534266765,3568,4727.275564681724,L1C_T20DMP_A008801_20170227T134958,20DMP,
3783,4909,5164.356357927786,5171,5499.529411764705,L1C_T20EMQ_A008801_20170227T134958,20EMQ,
3784,5450,5576.000000000001,5228,5541.0,L1C_T16CED_A008801_20170227T135030,16CED,
3785,4495,5576.383052449204,4391,5615.196248807883,L1C_T16CEE_A008801_20170227T135030,16CEE,
3786,964,1011.1033428189398,642,682.9630033926794,L1C_T16CFE_A008801_20170227T135030,16CFE,
3787,1129,1312.2705783353733,827,993.4148977795168,L1C_T17CMU_A008801_20170227T135030,17CMU,
3788,966,1053.8535613631311,647,732.7607637050546,L1C_T17CMV_A008801_20170227T135030,17CMV,
3789,851,885.1221920111158,523,594.1624461155839,L1C_T17CNV_A008801_20170227T135030,17CNV,
3790,807,832.5128232301824,520,540.3844606098128,L1C_T17CPV_A008801_20170227T135030,17CPV,
3791,872,882.9999999999999,581,588.0,L1C_T17DNA_A008801_20170227T135030,17DNA,
3792,812,850.0113935873308,517,560.5736183866218,L1C_T17DPA_A008801_20170227T135030,17DPA,
3793,1796,3312.648188614146,1594,3279.196907094794,L1C_T17DPB_A008801_20170227T135030,17DPB,
3794,2898,4111.546340962744,2847,4240.2056980730595,L1C_T17DPC_A008801_20170227T135030,17DPC,
3795,4723,4793.5830388692575,4966,5018.52538071066,L1C_T17DPD_A008801_20170227T135030,17DPD,
3796,812,830.4377018527962,516,537.1362755651236,L1C_T18CVE_A008801_20170227T135030,18CVE,
3797,810,849.7265959783872,516,560.6554502427332,L1C_T18DVF_A008801_20170227T135030,18DVF,
3798,1124,3120.058156268518,848,3087.132485366952,L1C_T18DVG_A008801_20170227T135030,18DVG,
3799,2907,4111.337590227651,2820,4269.755264426942,L1C_T18DVH_A008801_20170227T135030,18DVH,
3800,3185,4141.078584653363,3163,4240.798391728892,L1C_T18DVJ_A008801_20170227T135030,18DVJ,
3801,2006,3696.321367304148,2052,3792.306636885769,L1C_T18DWJ_A008801_20170227T135030,18DWJ,
3802,658,681.5837386952322,354,376.4124247603477,L1C_T18DXJ_A008801_20170227T135030,18DXJ,
3803,578,604.3719115026342,299,333.10859629189684,L1C_T18DXK_A008801_20170227T135030,18DXK,
3804,578,601.9208758043394,317,338.206679865714,L1C_T18DXL_A008801_20170227T135030,18DXL,
3805,573,598.9188589368844,306,326.93177655677664,L1C_T19DDE_A008801_20170227T135030,19DDE,
3806,579,601.7901798402129,310,344.538755403215,L1C_T19DDF_A008801_20170227T135030,19DDF,
3807,631,1071.4439217004115,373,879.5389684813752,L1C_T19DDG_A008801_20170227T135030,19DDG,
3808,1123,2352.5669440242054,918,2335.3564463705306,L1C_T19DDH_A008801_20170227T135030,19DDH,
3809,669,3229.9744499645135,411,3295.064353312303,L1C_T19DEH_A008801_20170227T135030,19DEH,
3810,3382,4025.052870090635,3436,4184.098445595855,L1C_T19DEJ_A008801_20170227T135030,19DEJ,
3811,3645,4053.787634408602,3723,4202.111641791044,L1C_T19DFH_A008801_20170227T135030,19DFH,
3812,3645,4198.808818994758,3723,4375.456156716418,L1C_T19DFJ_A008801_20170227T135030,19DFJ,
3813,938,1137.4110462505614,670,867.8598836152029,L1C_T07CDS_A008803_20170227T171357,07CDS,
3814,938,1069.342528211558,666,800.2815540153874,L1C_T07CDT_A008803_20170227T171357,07CDT,
3815,938,1015.4561658031083,673,751.1637703475583,L1C_T07CES_A008803_20170227T171357,07CES,
3816,688,864.6126212775165,438,573.4449319238477,L1C_T07CET_A008803_20170227T171357,07CET,
3817,671,815.4042022536423,376,527.2838377196335,L1C_T08CMC_A008803_20170227T171357,08CMC,
3818,683,776.7491180546807,422,535.8106363600364,L1C_T08CNC_A008803_20170227T171357,08CNC,
3819,712,1319.5654162854526,484,1144.1341107871722,L1C_T08CND_A008803_20170227T171357,08CND,
3820,1168,1607.3789294817332,1019,1495.4845195014077,L1C_T09CVU_A008803_20170227T171357,09CVU,
3821,683,741.258032623745,382,421.99230981625135,L1C_T09CWU_A008803_20170227T171357,09CWU,
3822,683,740.183557753833,382,421.4199527816457,L1C_T09CWV_A008803_20170227T171357,09CWV,
3823,675,697.2591976429654,372,414.5803963949973,L1C_T09CXV_A008803_20170227T171357,09CXV,
3824,726,738.0000000000001,399,409.00000000000006,L1C_T10CDD_A008803_20170227T171357,10CDD,
3825,675,696.8253447764014,368,415.90017165886655,L1C_T10CDE_A008803_20170227T171357,10CDE,
3826,819,935.8752967577286,465,550.1324518426903,L1C_T58CEA_A008805_20170227T203620,58CEA,
3827,900,2768.3454776722842,588,2542.4039165552904,L1C_T58CEB_A008805_20170227T203620,58CEB,
3828,726,777.558411053541,423,466.1661629599882,L1C_T58CEV_A008805_20170227T203620,58CEV,
3829,617,685.7171336160917,341,419.99799449935585,L1C_T59CMQ_A008805_20170227T203620,59CMQ,
3830,2697,2992.739092664093,2414,2796.462491153574,L1C_T59CMS_A008805_20170227T203620,59CMS,
3831,2373,2869.270143884892,2258,2798.40062305296,L1C_T59CMT_A008805_20170227T203620,59CMT,
3832,2292,3473.2433457072907,2241,3600.437307951736,L1C_T59CNQ_A008805_20170227T203620,59CNQ,
3833,2746,2991.800082482729,2683,3023.8387557633614,L1C_T59CNT_A008805_20170227T203620,59CNT,
3834,2794,3056.3870666389876,2851,3119.384286020125,L1C_T59CNU_A008805_20170227T203620,59CNU,
